吉利E281高压,,,,,,,,,,,,,,,,,,,,,,,,,
内    容,,,,产  品  周  期  汇  总,,,,,,,,,备  注,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0
,,费率,,目标汇总值,第一年2026年,第二年2027年,第三年2028年,第四年2029年,第五年2030年,第六年2031年,,,,,6608491523.0,6608491524.0,6608442962.0,6608544875.0,6608442964.0,6608519100.0,6608442963.0,6608516992.0,6608442966.0,6608442965.0,6608507680.0
回路数（PCS）,,,,,21.34,21.34,21.34,21.34,21.34,21.34,,,,,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,24.0,24.0,24.0
目标销售数量（PCS）,,,,600000,85000,135000,125000,114000,94000,47000,,,,,315000.0,63000.0,42000.0,63000.0,357000.0,63000.0,18000.0,135000.0,315000.0,63000.0,42000.0
目标销售单价（元）,,,,,,,,,,,,,平均售价,,,,,,,,,,,,
回路单价 （元）,,,,,,,,,,,,,,,,,,,,,,,,,
回路工时 （秒）,,,,,227.794183927311,227.794183927311,227.794183927311,227.794183927311,227.794183927311,227.794183927311,,,,,,,,,,,,,,,
目标销售收入（元）,,,,,,,,,,,,,,,,,,,,,,,,,
目标利润额（元）,,,,,,,,,,,,,,,,,,,,,,,,,
毛利（%）,,,,,,,,,,,,,,,,,,,,,,,,,
毛利（元）,,,,,,,,,,,,,,,,,,,,,,,,,
返点金额（QS）（元）,,,,10000000,10000000,,,,,,,,,,,,,,,,,,,,
单套项目总成本（元/PCS）,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
单套材料成本（元/PCS）,,,BOM材料成本,,,,,,,,,,,,,87.782613941,97.51096167,110.50729632,42.23497185,49.324522842,84.97742538,64.256076649,314.222782203,307.894149753,328.920957983
单套直接人工（元/PCS）,,,,,,,,,,,,,,,,,,,,,,,,,
,—前工程效率-开线,工厂开线标准工时费,工厂开线标准工时费*工时,,,,,,,,,,,,,,,,,,,,,,
,—前工程效率 - 公共制程,工厂公共制程标准工时费,工厂公共制程标准工时费*工时,,,,,,,,,,,,,,,,,,,,,,
,—后工程 - 总装 ,工厂总装标准工时费,工厂总装标准工时费*工时,,,,,,,,,,,,,,,,,,,,,,
单套设备成本（元/PCS）,,,,16309134.9429592,30.1752869964353,26.6878360160432,26.6878360160432,26.6878360160432,26.6878360160432,26.6878360160432,,,,0.623333333333395,4.67855655686408,4.67855655686408,4.67855655686407,4.70091105421858,4.36590236094438,6.71884353741497,30.2748278076047,30.2748278076045,17.8797317212349,17.8881973297005,17.9170379783178
